QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
734045,Business & Finance,Economics,Hard,1200,"According to the Phillips curve in macroeconomics, what is the expected short-run relationship between inflation and unemployment?",A positive relationship,An inverse relationship,No relationship,A direct proportional relationship,B
734045,Business & Finance,Economics,Hard,1200,A cross-price elasticity of demand that is positive indicates that the goods are:,Complements,Substitutes with elastic demand,Substitutes,Normal goods,C
734045,Business & Finance,Economics,Hard,1200,"In a monopoly market, the firm maximizes profit by setting output where:",Price equals marginal cost,Marginal revenue equals average cost,Marginal cost equals average revenue,Marginal revenue equals marginal cost,D
734045,Business & Finance,Economics,Hard,1200,What is the primary effect of an expansionary fiscal policy?,Increase in aggregate demand,Decrease in money supply,Increase in interest rates only,Reduction in government spending,A
734045,Business & Finance,Economics,Hard,1200,"In the long run, according to the monetary approach to exchange rates, what determines the exchange rate?",Interest rate differentials,Trade balances,Money supply ratios adjusted for output,Political stability,C
734045,Business & Finance,Economics,Hard,1200,"In a prisoner's dilemma game, what is the Nash equilibrium outcome for both players?",Both cooperate,Both defect,One cooperates and one defects,Random choice,B
734045,Business & Finance,Economics,Hard,1200,"The Coase theorem states that in the presence of externalities, if property rights are well-defined and transaction costs are low, what can private parties do?",Rely on government intervention,Ignore the externality,Bargain ineffectively,Bargain to an efficient outcome,D
734045,Business & Finance,Economics,Hard,1200,"In the Solow growth model, the steady-state level of capital per worker is primarily determined by:",The saving rate and depreciation rate,Population growth rate and technological progress,Government spending and taxes,Interest rates and inflation,A
734045,Business & Finance,Economics,Hard,1200,Inflation targeting as a monetary policy strategy involves:,Fixing the exchange rate,Controlling money supply growth exclusively,Setting a target for the inflation rate and adjusting policy to achieve it,Focusing primarily on reducing unemployment,C
734045,Business & Finance,Economics,Hard,1200,"According to the theory of comparative advantage, trade can benefit all countries even if one has an absolute advantage in all goods because countries should specialize based on:",Absolute production costs,Opportunity costs,Historical trade patterns,Government policies,B
