QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
347190,Academic & Education,Commerce & Management,Hard,1200,"A company just paid a dividend of $2.00. Dividends are expected to grow at 20% for the next 2 years, then at 10% for the following 3 years, and finally at a constant rate of 4% indefinitely. If the required rate of return is 12%, what is the intrinsic value of the stock today?",$39.48,$37.15,$41.80,$43.25,$39.48
347190,Academic & Education,Commerce & Management,Hard,1200,"According to Michael Porter, a firm that simultaneously pursues both cost leadership and differentiation strategies without achieving either effectively is described as being 'stuck in the middle.' What is the primary strategic implication of this position?",It invariably leads to increased market share due to broad appeal.,It is a desirable long-term strategy for niche markets.,It results in below-average performance as the firm lacks a clear competitive advantage.,It implies successful synergy between conflicting strategic objectives.,It results in below-average performance as the firm lacks a clear competitive advantage.
347190,Academic & Education,Commerce & Management,Hard,1200,"An employee perceives that their colleague, who has similar qualifications and performs comparable duties, receives a significantly higher salary. This perception primarily relates to a breakdown in which motivational theory's principles?",Maslow's Hierarchy of Needs,Herzberg's Two-Factor Theory,Adam's Equity Theory,Vroom's Expectancy Theory,Adam's Equity Theory
347190,Academic & Education,Commerce & Management,Hard,1200,"The Kinked Demand Curve model of oligopoly behavior, developed by Paul Sweezy, is primarily used to explain which phenomenon?",The ease of entry and exit in oligopolistic markets.,"The tendency for price rigidity among oligopolists, even with changing costs.",The rationale behind aggressive price wars in concentrated industries.,The determination of optimal output levels for a monopoly.,"The tendency for price rigidity among oligopolists, even with changing costs."
347190,Academic & Education,Commerce & Management,Hard,1200,"Under IFRS 15 (Revenue from Contracts with Customers), which of the following is *not* one of the distinct steps in the five-step model for revenue recognition?",Identify the contract with the customer.,Determine the standalone selling price for each distinct good or service.,Allocate the transaction price to the performance obligations.,Recognize revenue when (or as) the entity satisfies a performance obligation.,Determine the standalone selling price for each distinct good or service.
347190,Academic & Education,Commerce & Management,Hard,1200,"A pharmaceutical company has developed a groundbreaking, patented drug that offers significant health benefits for a rare condition with no existing cure. Production costs are high, but the potential market, though small, is willing to pay a premium. Which pricing strategy would be most appropriate initially, and why?","Penetration pricing, to quickly gain market share and discourage competitors.","Price lining, to offer various price points for different formulations.","Skimming pricing, to recover R&D costs quickly and capitalize on demand inelasticity.","Psychological pricing, to make the drug appear more affordable.","Skimming pricing, to recover R&D costs quickly and capitalize on demand inelasticity."
347190,Academic & Education,Commerce & Management,Hard,1200,"Which performance appraisal method involves developing specific behavioral examples that illustrate various levels of performance, from superior to poor, for each job dimension?",Management by Objectives (MBO),Critical Incident Method,Behaviorally Anchored Rating Scales (BARS),Graphic Rating Scales,Behaviorally Anchored Rating Scales (BARS)
347190,Academic & Education,Commerce & Management,Hard,1200,"Which theory of corporate governance posits that managers are trustworthy stewards of the firm's assets, intrinsically motivated to act in the best interests of the organization and its shareholders, and derive satisfaction from organizational success?",Agency Theory,Stakeholder Theory,Stewardship Theory,Transaction Cost Economics,Stewardship Theory
347190,Academic & Education,Commerce & Management,Hard,1200,The Economic Order Quantity (EOQ) model is widely used for inventory management. Which of the following is a fundamental assumption of the basic EOQ model that often limits its direct applicability in real-world scenarios?,Demand is variable and unpredictable.,Lead time for orders is uncertain.,Ordering costs fluctuate significantly with order size.,Inventory holding costs are constant per unit per year.,Inventory holding costs are constant per unit per year.
347190,Academic & Education,Commerce & Management,Hard,1200,The Adjusted Present Value (APV) method for capital budgeting is typically preferred over the Weighted Average Cost of Capital (WACC) method in situations where:,The project's risk profile is similar to the firm's existing operations.,The firm's debt-to-equity ratio is expected to remain constant over the project's life.,"The project involves complex and changing financing side effects, such as varying debt levels or specific subsidies.",The project is entirely equity-financed with no debt component.,"The project involves complex and changing financing side effects, such as varying debt levels or specific subsidies."
