QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,What is the primary purpose of a behavioral interview?,To assess a candidate's technical skills,To evaluate a candidate's problem-solving abilities,To gauge a candidate's past experiences and behaviors as a future performance indicator,To screen out unqualified candidates,OptionC
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,A common mistake candidates make in behavioral interviews is,Providing too many examples from their past experiences,Failing to provide specific examples of their accomplishments,Being too honest about their weaknesses,Asking too many questions during the interview,OptionB
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,The STAR method is a framework for answering behavioral interview questions that stands for,"Strengths, Talents, Achievements, Results","Situation, Task, Action, Review","Skill, Teamwork, Adaptability, Resilience","Situation, Task, Action, Result",OptionD
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,"When answering a behavioral interview question, what should be the primary focus of your response?",The actions you took to address a challenge,The outcome or result of your actions,The skills and qualifications you possess,The lessons you learned from a failure,OptionA
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,What type of behavioral question is designed to assess a candidate's ability to work under pressure?,Situational question,Behavioral question,Challenging situation question,Critical thinking question,OptionC
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,A behavioral interview question that begins with 'Tell me about a time when...' is an example of a,Situational question,Job knowledge question,Behavioral question,Motivational question,OptionC
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,What is the purpose of a behavioral question that asks a candidate to describe a past failure?,To evaluate the candidate's decision-making skills,To assess the candidate's problem-solving abilities,To gauge the candidate's ability to learn from mistakes,To screen out candidates who have made mistakes in the past,OptionC
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,"When preparing for a behavioral interview, what type of questions should you anticipate?",Situational questions that ask you to imagine a hypothetical scenario,Job knowledge questions that test your knowledge of the job requirements,Behavioral questions that ask about your past experiences and behaviors,Motivational questions that ask about your career goals,OptionC
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,How should you structure your response to a behavioral interview question?,"Use the SAR method: Situation, Action, Result","Use the CAR method: Context, Action, Result","Use the STAR method: Situation, Task, Action, Result",Use a conversational tone and provide unnecessary details,OptionC
759039,Coding & Interview Prep,Behavioral Interviews,Hard,1200,What should you do if you are asked a behavioral interview question that you are not prepared to answer?,Take a moment to think and ask for clarification,Make up an example from your past experiences,Answer a different question that you are more prepared to answer,Admit that you do not have an answer and end the interview early,OptionA
