QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,"A snail is at the bottom of a 20-foot well. Each day, it climbs up 3 feet, but at night, it slips back 2 feet. How many days will it take for the snail to reach the top of the well?",18 days,20 days,22 days,28 days,18 days
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,"You have 3 switches, but they are not labelled. Each switch corresponds to one of three light bulbs in a room. Each bulb is off to start with. You can turn the lights on and off as many times as you want, but you can only enter the room one time to observe the bulbs. How can you figure out which switch controls which light bulb?","Turn two switches on for 5 minutes, then turn one off. Observe the bulbs.","Turn one switch on for 5 minutes, then turn it off. Turn another switch on and observe the bulbs.","Turn all switches on for 5 minutes, then turn one off. Observe the bulbs.","Turn one switch on, then off, then on again. Observe the bulbs.","Turn two switches on for 5 minutes, then turn one off. Observe the bulbs."
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,A bat and a ball together cost $1.10. The bat costs $1.00 more than the ball. How much does the ball cost?,$0.05,$0.10,$0.15,$0.20,$0.05
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,"You have 8 balls, and one of them will be slightly heavier or lighter than the others. How can you find the heavier or lighter ball in only 2 weighings on a balance scale?","Weigh 3 balls against 3 balls, then weigh the remaining 2 balls against each other.","Weigh 4 balls against 4 balls, then weigh the remaining balls against each other.","Weigh 2 balls against each other, then weigh the remaining balls against each other.","Weigh 1 ball against another, then weigh the remaining balls against each other.","Weigh 3 balls against 3 balls, then weigh the remaining 2 balls against each other."
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,A woman has two coins that add up to 30 cents. One coin is not a nickel. What are the two coins?,A quarter and a nickel,A quarter and a penny,A dime and a twenty-cent coin,Two dimes and a nickel,A quarter and a nickel
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,"You have 5 hats, and 3 of them are white and 2 of them are black. You line up 5 people and put a hat on each person's head. Each person can see the hats of the other 4 people, but not their own. How can the people figure out what color their own hat is?",The people can ask each other about the color of their hat.,"The people can count the number of white hats they see, then the number of black hats.","One person can make a guess about their own hat color, then the others can figure it out.",The people cannot figure out the color of their own hat.,"The people can count the number of white hats they see, then the number of black hats."
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,"A man is looking at a photograph of someone. His friend asks him, 'Who is in the picture?' The man replies, 'Brothers and sisters I have none, but that man's father is my father's son.' Who is in the picture?",The man's son,The man's brother,The man's father,The man himself,The man's son
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,"A box contains 3 red balls, 2 green balls, and 1 yellow ball. You draw 2 balls at random. What is the probability that you will draw 2 green balls?",1/6,1/5,1/4,1/3,1/15
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,You have a 3-gallon bucket and a 5-gallon bucket. How can you measure exactly 4 gallons of water using only these two buckets?,"Fill the 5-gallon bucket completely, then pour 1 gallon into the 3-gallon bucket.","Fill the 3-gallon bucket completely, then pour 1 gallon into the 5-gallon bucket.","Fill the 5-gallon bucket halfway, then pour the water into the 3-gallon bucket.","Fill the 3-gallon bucket halfway, then pour the water into the 5-gallon bucket.","Fill the 5-gallon bucket completely, then pour 1 gallon into the 3-gallon bucket."
704271,Logical & Aptitude Reasoning,Puzzles & Brain Teasers,Easy,600,"You are in a room with 3 light switches. Each switch corresponds to one of three light bulbs in a room. Each light bulb is off to start with. You can turn the lights on and off as many times as you want, but you can only enter the room one time to observe the bulbs. However, you can turn the lights on and off as many times as you want before entering the room. How can you figure out which switch controls which light bulb?","Turn two switches on for 5 minutes, then turn one off. Turn the third switch on, then enter the room.","Turn one switch on for 5 minutes, then turn it off. Turn another switch on, then enter the room.","Turn all switches on for 5 minutes, then turn one off. Enter the room.","Turn one switch on, then off, then on again. Enter the room.","Turn two switches on for 5 minutes, then turn one off. Turn the third switch on, then enter the room."
