QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
235458,Competitive Exams,Government Exams,Hard,1200,Which of the following statements about the Indian Constitution's Article 368 is INCORRECT?,It deals with the power of Parliament to amend the Constitution,It requires a special majority in both Houses of Parliament,It applies to all parts of the Constitution without any restrictions,"It can be initiated only in Parliament, not in State Legislatures",It applies to all parts of the Constitution without any restrictions
235458,Competitive Exams,Government Exams,Hard,1200,"In the context of Indian economy, what is the primary difference between 'fiscal deficit' and 'primary deficit'?","Primary deficit excludes interest payments, while fiscal deficit includes them","Fiscal deficit excludes interest payments, while primary deficit includes them","Primary deficit includes only capital expenditures, fiscal deficit includes both capital and revenue","Fiscal deficit is calculated at current prices, primary deficit at constant prices","Primary deficit excludes interest payments, while fiscal deficit includes them"
235458,Competitive Exams,Government Exams,Hard,1200,Which article of the Indian Constitution establishes the doctrine of 'Basic Structure' as laid down by the Supreme Court?,Article 13,Article 32,No specific article - it's a judicial interpretation,Article 368,No specific article - it's a judicial interpretation
235458,Competitive Exams,Government Exams,Hard,1200,The 'Haque-Montreal Guidelines' are primarily associated with which aspect of international governance?,Trade facilitation and customs procedures,Transboundary environmental impact assessment,Maritime boundary disputes resolution,Cross-border data privacy framework,Transboundary environmental impact assessment
235458,Competitive Exams,Government Exams,Hard,1200,Which of the following committees was NOT related to electoral reforms in India?,Tarkunde Committee,Dinesh Goswami Committee,Lakshmanan Committee,Indrajit Gupta Committee,Lakshmanan Committee
235458,Competitive Exams,Government Exams,Hard,1200,"According to the latest methodology, which base year is currently used for calculating India's GDP?",2011-12,2015-16,2018-19,2020-21,2011-12
235458,Competitive Exams,Government Exams,Hard,1200,Which of the following statements about the 'Money Bill' under Article 110 of the Indian Constitution is correct?,The Speaker's decision on whether a bill is a Money Bill is subject to judicial review,A Money Bill can be introduced only in the Lok Sabha on the President's recommendation,The Rajya Sabha has equal powers as Lok Sabha in amending Money Bills,Money Bills can contain provisions unrelated to financial matters if certified by the Speaker,A Money Bill can be introduced only in the Lok Sabha on the President's recommendation
235458,Competitive Exams,Government Exams,Hard,1200,"In the Indian parliamentary system, what is the maximum gap permissible between two sessions of Parliament?",3 months,6 months,9 months,12 months,6 months
235458,Competitive Exams,Government Exams,Hard,1200,Which of the following Awards was originally established by the Government of India but is now discontinued?,Bharat Ratna,Jawaharlal Nehru Award for International Understanding,Padma Shri,Arjuna Award,Jawaharlal Nehru Award for International Understanding
235458,Competitive Exams,Government Exams,Hard,1200,The 'Narasimham Committee' reports are primarily associated with reforms in which sector?,Agricultural pricing and marketing,Banking and financial sector,Public sector enterprises disinvestment,Tax administration and collection,Banking and financial sector
