QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
293516,Health & Medicine,Human Anatomy,Easy,600,What is the main function of the heart?,To digest food,To pump blood,To filter waste,To produce hormones,To pump blood
293516,Health & Medicine,Human Anatomy,Easy,600,How many bones are in the adult human body?,200,250,300,206,206
293516,Health & Medicine,Human Anatomy,Easy,600,Which organ is responsible for pumping blood?,Heart,Lungs,Brain,Liver,Heart
293516,Health & Medicine,Human Anatomy,Easy,600,What is the largest organ in the human body?,Liver,Brain,Skin,Heart,Skin
293516,Health & Medicine,Human Anatomy,Easy,600,Which system is responsible for breathing?,Digestive system,Respiratory system,Circulatory system,Nervous system,Respiratory system
293516,Health & Medicine,Human Anatomy,Easy,600,What is the primary function of the brain?,To pump blood,To digest food,To breathe,To control thoughts and actions,To control thoughts and actions
293516,Health & Medicine,Human Anatomy,Easy,600,How many chambers does the human heart have?,Two,Three,Four,Five,Four
293516,Health & Medicine,Human Anatomy,Easy,600,Which bone protects the brain?,Skull,Ribs,Spine,Pelvis,Skull
293516,Health & Medicine,Human Anatomy,Easy,600,What is the main function of red blood cells?,To fight infection,To carry oxygen,To digest food,To carry nutrients,To carry oxygen
293516,Health & Medicine,Human Anatomy,Easy,600,Which system includes the stomach and intestines?,Respiratory system,Circulatory system,Digestive system,Skeletal system,Digestive system
