QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
638287,Academic & Education,Medical & Health Sciences,Medium,900,What is the primary function of the sinoatrial (SA) node in the human heart?,Regulating blood pressure in the arteries.,Initiating the electrical impulses that cause the heart to beat.,Filtering waste products from the blood entering the heart.,Storing oxygen for myocardial cells.,Initiating the electrical impulses that cause the heart to beat.
638287,Academic & Education,Medical & Health Sciences,Medium,900,Which class of drugs is primarily used to reduce inflammation and pain by inhibiting cyclooxygenase (COX) enzymes?,Antibiotics,Antihistamines,Nonsteroidal Anti-inflammatory Drugs (NSAIDs),Beta-blockers,Nonsteroidal Anti-inflammatory Drugs (NSAIDs)
638287,Academic & Education,Medical & Health Sciences,Medium,900,"In epidemiology, what term describes the constant presence and/or usual prevalence of a disease or infectious agent in a population within a geographic area?",Pandemic,Epidemic,Endemic,Outbreak,Endemic
638287,Academic & Education,Medical & Health Sciences,Medium,900,The ethical principle of 'beneficence' in healthcare primarily refers to which of the following?,Respecting the patient's right to make their own decisions.,Doing good and acting in the best interest of the patient.,Ensuring fair allocation of healthcare resources.,Avoiding harm to the patient.,Doing good and acting in the best interest of the patient.
638287,Academic & Education,Medical & Health Sciences,Medium,900,Which diagnostic imaging technique uses strong magnetic fields and radio waves to produce detailed images of organs and soft tissues without using ionizing radiation?,X-ray,Computed Tomography (CT) scan,Ultrasound,Magnetic Resonance Imaging (MRI),Magnetic Resonance Imaging (MRI)
638287,Academic & Education,Medical & Health Sciences,Medium,900,What is the primary role of messenger RNA (mRNA) in protein synthesis?,Replicating DNA before cell division.,Carrying genetic information from DNA in the nucleus to ribosomes in the cytoplasm.,Forming the structural components of ribosomes.,Catalyzing the formation of peptide bonds between amino acids.,Carrying genetic information from DNA in the nucleus to ribosomes in the cytoplasm.
638287,Academic & Education,Medical & Health Sciences,Medium,900,A primary care physician typically plays what central role in a healthcare system?,Performing highly specialized surgical procedures.,Focusing exclusively on emergency medical interventions.,"Providing initial, continuous, and comprehensive medical care.",Conducting advanced medical research in a laboratory setting.,"Providing initial, continuous, and comprehensive medical care."
638287,Academic & Education,Medical & Health Sciences,Medium,900,"Which type of immunity is acquired when pre-formed antibodies are introduced into an individual, providing immediate but temporary protection (e.g., antivenom)?",Active natural immunity,Active artificial immunity,Passive natural immunity,Passive artificial immunity,Passive artificial immunity
638287,Academic & Education,Medical & Health Sciences,Medium,900,Glycogenesis is the metabolic process where:,Glucose is broken down to produce ATP.,Non-carbohydrate precursors are converted to glucose.,Glycogen is broken down into individual glucose units.,Glucose molecules are linked together to form glycogen.,Glucose molecules are linked together to form glycogen.
638287,Academic & Education,Medical & Health Sciences,Medium,900,"In a clinical trial, what is the primary purpose of 'blinding' (e.g., double-blinding)?",To ensure all participants receive the active treatment eventually.,To allow researchers to easily identify participants who drop out.,"To minimize bias from participants, researchers, and/or data assessors.",To accelerate the drug approval process by hiding results.,"To minimize bias from participants, researchers, and/or data assessors."
