QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,What is the primary goal of cardiopulmonary resuscitation (CPR) in an emergency situation?,To restore breathing,To restore blood circulation and oxygenation to the brain and other vital organs,To stop bleeding,To relieve pain,To restore blood circulation and oxygenation to the brain and other vital organs
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,"If someone is experiencing an allergic reaction with difficulty breathing, what is the first step in providing assistance?",Administer an antihistamine,Call emergency services and provide an EpiPen if available,Provide oxygen if available,Loosen tight clothing,Call emergency services and provide an EpiPen if available
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,Which of the following is a sign of a severe head injury?,Mild headache,Difficulty speaking,Bruising and swelling,Loss of consciousness,Loss of consciousness
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,What is the proper technique for administering rescue breaths during CPR?,One breath every 5 seconds,Two breaths after every 30 chest compressions,One breath every 10 seconds,Five breaths after every 30 chest compressions,Two breaths after every 30 chest compressions
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,What should you do if someone's burn is white or charred?,Apply a topical antibiotic ointment,Run cool tap water over the burn,Cover the burn with a sterile dressing,Apply pressure to stop any bleeding,Cover the burn with a sterile dressing
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,"If someone is choking and unable to cough, what is the recommended first aid procedure?",Back blows,Abdominal thrusts,Chest compressions,Rescue breaths,Back blows
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,What is the best way to prevent infection when treating an open wound?,Apply a topical antibiotic ointment,Cover the wound with a sterile dressing,Clean the wound with soap and water,All of the above,All of the above
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,"If someone is experiencing a seizure, what is the best way to provide assistance?",Hold them down to prevent injury,Loosen tight clothing,Turn them onto their side to prevent choking,Provide oxygen if available,Turn them onto their side to prevent choking
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,What is the primary symptom of a spinal cord injury?,Numbness or tingling in the extremities,Difficulty breathing,Loss of bladder or bowel control,All of the above,All of the above
218870,Health & Medicine,First Aid & Emergency Care,Hard,1200,"If someone is experiencing heatstroke, what is the best way to provide assistance?","Move them to a cool, well-ventilated area",Remove excess clothing,Provide cool water for them to drink,All of the above,All of the above
