QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
339555,Entertainment & Pop Culture,Celebrities,Medium,900,In which situation was musician John Lennon assassinated?,Signing an autograph outside the Record Plant studio,During an impromptu walk through Central Park,Waiting outside a music venue in Manhattan following a gig,Attempting to enter the Dakota Apartments building,Attempting to enter the Dakota Apartments building
339555,Entertainment & Pop Culture,Celebrities,Medium,900,Which famous New York Yankees outfielder did Marilyn Monroe marry?,Babe Ruth,Tino Martinez,Joe DiMaggio,Mason Williams,Joe DiMaggio
339555,Entertainment & Pop Culture,Celebrities,Medium,900,"In what year did ""Bob Ross"" die?",1995,1986,1997,1989,1995
339555,Entertainment & Pop Culture,Celebrities,Medium,900,Which actress's real name was Frances Ethel Gumm?,Julie Andrews,Doris Day,Marilyn Monroe,Judy Garland,Judy Garland
339555,Entertainment & Pop Culture,Celebrities,Medium,900,What caused Jake Lloyd who played Anakin Skywalker in The Phantom Menace to quit acting?,Nomination for Worst Actor,Criminal Record,Bullying,Racism,Bullying
339555,Entertainment & Pop Culture,Celebrities,Medium,900,In which of these TV shows did the chef Gordon Ramsay not appear?,Ramsay's Kitchen Nightmares,Auction Hunters,Hell's Kitchen,Hotel Hell,Auction Hunters
339555,Entertainment & Pop Culture,Celebrities,Medium,900,"Which American celebrity died in 1977 playing golf in La Moraleja, Madrid?",Charlie Chaplin,Elvis Presley,Bing Crosby,Groucho Marx,Bing Crosby
339555,Entertainment & Pop Culture,Celebrities,Medium,900,"In 2014, this new top 100 rapper who featured in ""Computers"" and ""Body Dance"" was arrested in a NYPD sting for murder.",DJ Snake,Young Thug,Swae Lee,Bobby Shmurda,Bobby Shmurda
339555,Entertainment & Pop Culture,Celebrities,Medium,900,Where was Kanye West born?,"Atlanta, Georgia","Chicago, Illinois","Detroit, Michigan","Los Angeles, California","Atlanta, Georgia"
339555,Entertainment & Pop Culture,Celebrities,Medium,900,What was the name of Marilyn Monroe's first husband?,Arthur Miller,Kirk Douglas,James Dougherty,Joe Dimaggio,James Dougherty
