QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Which actress played the role of Rachel Green in the popular TV show 'Friends'?,Jennifer Aniston,Courteney Cox,Lisa Kudrow,Matt LeBlanc,Jennifer Aniston
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Which musician is known as the 'King of Rock and Roll'?,Elvis Presley,Chuck Berry,Little Richard,Jerry Lee Lewis,Elvis Presley
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Who played the role of Luke Skywalker in the original 'Star Wars' trilogy?,Harrison Ford,Mark Hamill,Carrie Fisher, Alec Guinness,Mark Hamill
585163,Entertainment & Pop Culture,Celebrities,Easy,600,"Which singer-songwriter is known for her hit song 'Thank U, Next'?",Taylor Swift,Katy Perry,Ariana Grande,Selena Gomez,Ariana Grande
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Who played the role of Tony Stark/Iron Man in the Marvel Cinematic Universe?,Chris Hemsworth,Robert Downey Jr.,Chris Evans,Scarlett Johansson,Robert Downey Jr.
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Which actress played the role of Katniss Everdeen in 'The Hunger Games' movie series?,Shailene Woodley,Jennifer Lawrence,Mila Kunis,Emma Stone,Jennifer Lawrence
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Who is the lead singer of the rock band 'Queen'?,Freddie Mercury,Brian May,Roger Taylor,John Deacon,Freddie Mercury
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Which actor played the role of Jack Dawson in the movie 'Titanic'?,Leonardo DiCaprio,Johnny Depp,Tom Hanks,Matt Damon,Leonardo DiCaprio
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Who played the role of Hermione Granger in the 'Harry Potter' movie series?,Emma Watson,Daniel Radcliffe,Rupert Grint,Natalie Portman,Emma Watson
585163,Entertainment & Pop Culture,Celebrities,Easy,600,Which singer is known for her hit song 'Respect'?,Tina Turner,Aretha Franklin,Janis Joplin,Diana Ross,Aretha Franklin
