QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,Which award is given to recognize excellence in cinematic achievements?,Grammy Award,Academy Award,Golden Globe Award,Emmy Award,Academy Award
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,Which music award ceremony is held annually in Los Angeles?,MTV Video Music Awards,American Music Awards,Grammy Awards,Billboard Music Awards,American Music Awards
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,Which event is known for its iconic red carpet fashion?,Met Gala,Oscars,Golden Globes,Screen Actors Guild Awards,Met Gala
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,Which award honors outstanding work in television?,Tony Awards,Emmy Awards,Academy Awards,Golden Globe Awards,Emmy Awards
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,"Which film festival is held annually in Cannes, France?",Venice Film Festival,Sundance Film Festival,Cannes Film Festival,Berlin International Film Festival,Cannes Film Festival
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,Which award ceremony recognizes excellence in theater?,Oscar Awards,Grammy Awards,Tony Awards,Emmy Awards,Tony Awards
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,Which music award is considered one of the most prestigious in the industry?,Billboard Music Awards,American Music Awards,Grammy Awards,MTV Video Music Awards,Grammy Awards
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,Which event is a major awards ceremony for the film industry?,Golden Globe Awards,Screen Actors Guild Awards,BAFTA Awards,Academy Awards,Academy Awards
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,Which award honors outstanding work in comedy?,Emmy Awards,Golden Globe Awards,Mark Twain Prize for American Humor,Tony Awards,Mark Twain Prize for American Humor
572236,Entertainment & Pop Culture,Awards & Events,Easy,600,"Which award ceremony recognizes excellence in television, film, and music?",Teen Choice Awards,Kids' Choice Awards,People's Choice Awards,Screen Actors Guild Awards,People's Choice Awards
