QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
309424,Entertainment & Pop Culture,Web Series,Easy,600,What is the name of the popular web series that stars Zach Galifianakis?,The Office,Between Two Ferns,Brooklyn Nine-Nine,Parks and Recreation,Between Two Ferns
309424,Entertainment & Pop Culture,Web Series,Easy,600,Which web series is set in the fictional town of Stars Hollow?,Gilmore Girls,The O.C.,Gossip Girl,Pretty Little Liars,Gilmore Girls
309424,Entertainment & Pop Culture,Web Series,Easy,600,Who plays the lead role in the web series 'Mindhunter'?,Jon Hamm,Bryan Cranston,Jonathan Groff,Michael Fassbender,Jonathan Groff
309424,Entertainment & Pop Culture,Web Series,Easy,600,What is the name of the web series that follows the lives of a group of friends living in New York City?,Friends,How I Met Your Mother,Sex and the City,Girls,Girls
309424,Entertainment & Pop Culture,Web Series,Easy,600,Which web series is based on the novel of the same name by Jay Asher?,The Hunger Games,The Fault in Our Stars,13 Reasons Why,The Perks of Being a Wallflower,13 Reasons Why
309424,Entertainment & Pop Culture,Web Series,Easy,600,Who plays the lead role in the web series 'Narcos'?,Wagner Moura,Pedro Pascal, Boyd Holbrook,José Padilha,Wagner Moura
309424,Entertainment & Pop Culture,Web Series,Easy,600,What is the name of the web series that follows the story of a woman who escapes from a doomsday cult?,The Handmaid's Tale,Big Little Lies,The Leftovers,Unbreakable Kimmy Schmidt,Unbreakable Kimmy Schmidt
309424,Entertainment & Pop Culture,Web Series,Easy,600,"Which web series is set in the fictional town of Hawkins, Indiana?",The X-Files,Twin Peaks,Stranger Things,The Walking Dead,Stranger Things
309424,Entertainment & Pop Culture,Web Series,Easy,600,Who plays the lead role in the web series 'Master of None'?,Aziz Ansari,Eric Wareheim,Noah Baumbach,Alan Yang,Aziz Ansari
309424,Entertainment & Pop Culture,Web Series,Easy,600,What is the name of the web series that follows the lives of a group of teenagers in the fictional town of Tree Hill?,One Tree Hill,The O.C.,Gossip Girl,Dawson's Creek,One Tree Hill
