QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,What is the primary ethical concern surrounding the development of autonomous weapons systems in AI?,Bias in decision-making algorithms,Lack of transparency in decision-making processes,Risk of uncontrolled escalation of violence,Potential for job displacement,OptionC
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,Which of the following AI applications is most closely related to the concept of 'Technological Singularity'?,Natural Language Processing,Computer Vision,Artificial General Intelligence,Robotics,OptionC
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,What is the term for the phenomenon where AI systems perpetuate and amplify existing social biases due to training data reflecting societal prejudices?,Fairness bias,Explainability bias,Algorithmic bias,Hidden bias,OptionC
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,"According to the 'Value Alignment' problem in AI, what is the primary challenge in designing AI systems that align with human values?",Defining a clear set of quantifiable objectives,Ensuring that AI systems can learn from human feedback,Resolving the trade-off between competing human values,Preventing AI systems from becoming overly powerful,OptionC
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,Which of the following is a key benefit of using 'Explainable AI' (XAI) in high-stakes decision-making applications?,Improved model accuracy,Faster model training times,Enhanced model interpretability,Reduced model complexity,OptionC
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,"What is the primary concern surrounding the development of 'Superintelligent' AI, as defined by Nick Bostrom?",Loss of human agency due to AI autonomy,Existential risk due to AI's ability to self-improve,AI's potential to exacerbate social inequality,AI's potential to displace human jobs,OptionB
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,"Which of the following is a potential solution to the 'Control Problem' in AI, as described by Stuart Russell?",Using reinforcement learning to train AI systems,Implementing formal methods for AI verification,Designing AI systems with explicit value alignment,Using adversarial training to improve AI robustness,OptionC
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,What is the primary challenge in developing AI systems that can 'Learn from Feedback' in a way that is transparent and explainable?,Getting humans to provide accurate and consistent feedback,Designing AI systems that can learn from small amounts of data,Ensuring that AI systems can learn from diverse and representative data,Translating human feedback into actionable AI objectives,OptionD
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,"According to the 'Implementation Problem' in AI, what is the primary challenge in deploying AI systems in real-world applications?",Getting humans to trust AI systems,Ensuring that AI systems can function in unpredictable environments,Resolving the trade-off between AI performance and interpretability,Scaling AI systems to large and complex problems,OptionB
557383,"AI, Ethics & Future",Artificial Intelligence,Hard,1200,Which of the following is a potential benefit of using 'Cognitive Architectures' in AI system design?,Improved AI system flexibility and adaptability,Enhanced AI system transparency and explainability,Increased AI system autonomy and self-awareness,Reduced AI system complexity and scalability,OptionB
