QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
115796,Technology & Computing,Data Science & Analytics,Hard,1200,Which algorithm is commonly used to reduce dimensionality in data science by projecting data onto a lower-dimensional subspace?,Principal Component Analysis (PCA),Gradient Boosting,Bayesian Inference,K-Means Clustering,OptionA
115796,Technology & Computing,Data Science & Analytics,Hard,1200,What is a key characteristic of the Random Forest algorithm in machine learning?,It is based on a single decision tree.,It combines multiple decision trees for better accuracy.,It projects data into a higher-dimensional space.,It clusters data based on similarity metrics.,OptionB
115796,Technology & Computing,Data Science & Analytics,Hard,1200,In which situation would you use ROC-AUC as a metric in data science?,When dealing with clustering algorithms.,When evaluating classification models with imbalanced classes.,When measuring variance in regression models.,When analyzing feature importance.,OptionB
115796,Technology & Computing,Data Science & Analytics,Hard,1200,What is overfitting in the context of machine learning models?,When the model underestimates relationships in the dataset.,"When the model performs well on new, unseen data.",When the model performs well on training data but poorly on test data.,When the model uses hyperparameters for optimization.,OptionC
115796,Technology & Computing,Data Science & Analytics,Hard,1200,Which of the following is NOT a type of supervised learning algorithm?,Decision Tree,Linear Regression,K-Means,Support Vector Machine (SVM),OptionC
115796,Technology & Computing,Data Science & Analytics,Hard,1200,What is the primary purpose of a confusion matrix in classification problems?,To evaluate the correlation between variables.,To summarize the performance of a classification model.,To calculate the Euclidean distance.,To visualize the distribution of a dataset.,OptionB
115796,Technology & Computing,Data Science & Analytics,Hard,1200,Which method is used to handle missing data in a dataset?,Applying cross-validation.,Using data imputation techniques.,Transforming the data using log transformation.,Normalizing the dataset.,OptionB
115796,Technology & Computing,Data Science & Analytics,Hard,1200,What is the primary role of gradient descent in machine learning?,To find the optimal hyperparameters for a model.,To minimize the cost function by iteratively adjusting model parameters.,To split datasets into training and testing sets.,To improve computational efficiency through parallel processing.,OptionB
115796,Technology & Computing,Data Science & Analytics,Hard,1200,Which of these Python libraries is most commonly used for data manipulation and analysis?,TensorFlow,Pandas,Matplotlib,NumPy,OptionB
115796,Technology & Computing,Data Science & Analytics,Hard,1200,What is the curse of dimensionality in the context of data science?,When a model scales poorly with smaller datasets.,When the number of dimensions causes sparse data and makes modeling difficult.,When having more features always leads to better predictions.,When datasets have highly correlated variables.,OptionB
