QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,What is the most significant ethical concern regarding the development and deployment of autonomous weapons?,Job displacement,Lack of transparency in decision-making,Risk of hacking and cyber attacks,Potential for machines to make life or death decisions without human oversight,OptionD
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,Which of the following principles is most relevant to ensuring that AI systems are fair and unbiased?,Transparency,Autonomy,Non-maleficence (do no harm),Beneficence (do good),OptionC
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,"What is the term for the hypothetical scenario in which an artificial intelligence system becomes capable of recursive self-improvement, leading to an intelligence explosion that could potentially pose an existential risk to humanity?",Singularity,Superintelligence,Artificial General Intelligence,Machine Learning,OptionA
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,Which of the following is a key challenge in developing AI systems that can understand and replicate human values?,Natural Language Processing (NLP),Computer Vision,Value Alignment,Reinforcement Learning,OptionC
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,What is the primary concern regarding the use of AI in predictive policing?,Efficiency and cost-effectiveness,Potential for racial bias and discrimination,Lack of transparency in decision-making,Insufficient data quality,OptionB
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,Which of the following is a fundamental principle of data protection in the context of AI?,Data minimization,Data maximization,Data anonymization,Data utilization,OptionA
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,What is the term for the ability of an AI system to provide explanations for its decisions or actions?,Explainability,Transparency,Accountability,Interpretability,OptionA
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,Which of the following is a potential risk associated with the development of superintelligent AI?, Job creation,Improved healthcare outcomes,Existential risk to humanity,Increased economic growth,OptionC
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,What is the primary goal of the field of Human-Centered AI?,Developing more efficient AI algorithms,Creating more autonomous AI systems,Designing AI systems that prioritize human well-being and values,Building more intelligent AI systems,OptionC
319103,"AI, Ethics & Future",AI Ethics,Hard,1200,Which of the following is a key challenge in developing AI systems that can understand and respond to human emotions?,Natural Language Processing (NLP),Computer Vision,Emotion Recognition,Empathy and Human-Centered Design,OptionD
