QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
103102,Technology & Computing,Mobile Development,Hard,1200,Which mobile development framework uses Dart as its programming language?,Flutter,React Native,Ionic,Xamarin,OptionA
103102,Technology & Computing,Mobile Development,Hard,1200,"In Android development, what is the main purpose of the 'manifest file'?",To store app's source code,"To define app components, permissions, and metadata",To control app's performance metrics,To debug runtime errors,OptionB
103102,Technology & Computing,Mobile Development,Hard,1200,What is the primary function of the ViewModel in Android Architecture Components?,To deliver push notifications,To fetch data from the database,To manage UI-related data independently of the lifecycle,To handle background operations,OptionC
103102,Technology & Computing,Mobile Development,Hard,1200,Which JavaScript library is primarily used in React Native for navigation?,React Navigation,Vue Router,Angular Router,Redux Navigation,OptionA
103102,Technology & Computing,Mobile Development,Hard,1200,What is the purpose of 'Gradle' in Android development?,To compile Java files to bytecode,To manage and build projects seamlessly,To debug APK files,To ensure UI compatibility with different versions,OptionB
103102,Technology & Computing,Mobile Development,Hard,1200,Which lifecycle method in iOS development is typically used to set up initial states for views?,viewDidLoad,viewWillAppear,viewDidDisappear,viewWillLayoutSubviews,OptionA
103102,Technology & Computing,Mobile Development,Hard,1200,What is the purpose of the 'singleton pattern' in mobile development?,To ensure only one instance of a class is created globally,To provide multiple instances of a component,To enable UI animations,To uniformly format data,OptionA
103102,Technology & Computing,Mobile Development,Hard,1200,Which of the following best describes the difference between a 'Fragment' and an 'Activity' in Android?,"Fragments can only execute code, while Activities manage the layout.","Activities can exist independently, while Fragments require an Activity to host them.",Fragments handle background processes while Activities handle the UI.,Activities are reusable but Fragments are not.,OptionB
103102,Technology & Computing,Mobile Development,Hard,1200,"In SwiftUI, what does the @State property wrapper do?",It defines a static variable across all views.,It creates a binding between the view and a data source.,It manages local state for a single view.,It enables multithreading in the application.,OptionC
103102,Technology & Computing,Mobile Development,Hard,1200,Which Android database library is designed for local storage with minimal boilerplate code?,Room,SQLite,Realm,Firebase Realtime Database,OptionA
