QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
161179,Lifestyle & Society,Fashion,Hard,1200,"Which Italian luxury fashion brand is known for its bold and daring designs, often featuring bright colors and eclectic patterns?",Gucci,Prada,Versace,Dolce & Gabbana,Versace
161179,Lifestyle & Society,Fashion,Hard,1200,The term 'haute couture' refers to high-end custom clothing made by which Parisian fashion house?,Chanel,Dior,Atelier Couture Houses certified by the Chambre de Commerce et d'Industrie de Paris,Yves Saint Laurent,Atelier Couture Houses certified by the Chambre de Commerce et d'Industrie de Paris
161179,Lifestyle & Society,Fashion,Hard,1200,The iconic 'Little Black Dress' is a design staple popularized by which fashion designer?,Coco Chanel,Christian Dior,Yves Saint Laurent,Hubert de Givenchy,Coco Chanel
161179,Lifestyle & Society,Fashion,Hard,1200,The fashion magazine 'Vogue' was first published in which year?,1890,1892,1900,1895,1892
161179,Lifestyle & Society,Fashion,Hard,1200,"The term 'fast fashion' refers to the rapid production and consumption of cheap, trendy clothing by which type of retailers?",Luxury fashion brands,Sustainable fashion brands,High-street retailers,Department stores,High-street retailers
161179,Lifestyle & Society,Fashion,Hard,1200,"The 'New Look' collection, introduced by Christian Dior in 1947, revolutionized women's fashion with its emphasis on which key feature?",Minimalism and simplicity,Bright colors and bold patterns,The 'hourglass' silhouette,Androgynous styles,The 'hourglass' silhouette
161179,Lifestyle & Society,Fashion,Hard,1200,The Japanese fashion designer known for his avant-garde and conceptual designs is?,Issey Miyake,Yohji Yamamoto,Comme des Garçons' Rei Kawakubo,Kenzo Takada,Comme des Garçons' Rei Kawakubo
161179,Lifestyle & Society,Fashion,Hard,1200,"The 'Burberry trench coat' is a classic example of British fashion, originally designed for which purpose?",Fashion statement,Military use during World War I,Outdoor wear for hiking,Evening wear,Military use during World War I
161179,Lifestyle & Society,Fashion,Hard,1200,The fashion term 'androgynous' refers to clothing that is designed to be worn by which group?,Only men,Only women,Both men and women,Children,Both men and women
161179,Lifestyle & Society,Fashion,Hard,1200,"The luxury fashion brand 'Louis Vuitton' is known for its iconic monogram pattern, which features the initials of which founder?",Louis Vuitton,Georges Vuitton,Marc Jacobs,Virgil Abloh,Louis Vuitton
