QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,What is the primary economic impact of the Bitcoin halving event on its deflationary characteristics?,It accelerates inflation by increasing the mining rewards.,It enhances deflationary pressure by reducing the rate of new Bitcoin issuance.,It has no effect as deflation is determined by market demand alone.,It leads to inflationary pressures due to increased transaction fees.,B
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,Which of the following is NOT a criterion in the Howey Test for determining if a cryptocurrency qualifies as a security?,Investment of money,Expectation of profits,Common enterprise,Decentralized consensus mechanism,D
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,"In the context of DeFi, what is the main risk associated with liquidity mining protocols?",Impermanent loss due to volatile asset prices.,Increased regulatory scrutiny from central banks.,Higher transaction speeds in blockchain networks.,Automatic profit generation without market risks.,A
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,How does the implementation of sharding in blockchain networks address scalability issues in financial applications?,It partitions the network into smaller shards to process transactions in parallel.,It increases the block size to handle more data per block.,It relies on off-chain solutions to reduce on-chain load.,It enhances security by requiring more computational power.,C
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,"What role does the DAO (Decentralized Autonomous Organization) play in cryptocurrency governance, particularly in business ventures?",It facilitates community-driven decision-making without central authority.,It automates legal contracts through smart contracts only.,It ensures all decisions are made by a single governing body.,It focuses solely on profit distribution to stakeholders.,B
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,"In cryptocurrency taxation, what is the IRS's classification of cryptocurrencies in the United States?","As collectibles, subject to capital gains tax.","As foreign currency, with specific exchange rate rules.","As securities, requiring annual reporting.","As property, treated similarly to stocks or real estate.",D
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,What is a key advantage of using zero-knowledge proofs in blockchain-based financial transactions?,"They allow verification of information without revealing the data itself, enhancing privacy.",They increase transaction speed by reducing block confirmation times.,They eliminate the need for consensus mechanisms in networks.,They provide full transparency for all participants in a transaction.,A
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,How have institutional investors influenced the volatility of the cryptocurrency market through strategies like basis trading?,"By arbitraging price differences between spot and futures markets, reducing volatility.","By increasing speculative trading, which heightens market fluctuations.",By mandating that all trades occur on decentralized exchanges only.,By eliminating the use of leverage in derivative products.,C
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,What is the primary challenge associated with tokenomics in initial coin offerings (ICOs) for business funding?,Designing a token distribution model that balances incentives without causing inflation or centralization.,Ensuring that tokens are immediately liquid on major exchanges.,Avoiding any regulatory oversight during the fundraising process.,Focusing solely on marketing rather than utility in token design.,B
210996,Business & Finance,Cryptocurrency & Blockchain,Hard,1200,"In the application of blockchain to supply chain finance, what does 'provenance tracking' primarily achieve?","It verifies the origin and history of goods, reducing fraud and improving efficiency.",It automates payment systems without human intervention.,It increases the cost of transactions due to added layers of verification.,It ensures that all data is encrypted and inaccessible to auditors.,D
