QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
391659,"AI, Ethics & Future",Automation,Easy,600,What does automation generally refer to in the context of AI?,Making machines perform tasks without human intervention,Creating more job opportunities,Manual work by humans,Eliminating all machines,Making machines perform tasks without human intervention
391659,"AI, Ethics & Future",Automation,Easy,600,Which area is MOST impacted by automation?,Agriculture,Entertainment,Manufacturing,Sports,Manufacturing
391659,"AI, Ethics & Future",Automation,Easy,600,Which of these is an ethical concern with automation?,Weather forecasting,Job displacement for workers,Improving car speed,Making food tastier,Job displacement for workers
391659,"AI, Ethics & Future",Automation,Easy,600,What technology often enables automation in industries?,AI algorithms,Paper and pen,Manual labor,Typewriters,AI algorithms
391659,"AI, Ethics & Future",Automation,Easy,600,"In the future, increased automation most likely will:",Require fewer human workers in some jobs,Make everyone work harder manually,Eliminate all computer use,Only affect animals,Require fewer human workers in some jobs
391659,"AI, Ethics & Future",Automation,Easy,600,Which of these tasks can automation help with?,Sorting emails automatically,Running marathons,Painting portraits by hand,Speaking multiple languages instantly,Sorting emails automatically
391659,"AI, Ethics & Future",Automation,Easy,600,Which concept relates most closely to ethical automation?,Fair treatment of employees,Building faster robots,Increasing profits only,Producing more advertisements,Fair treatment of employees
391659,"AI, Ethics & Future",Automation,Easy,600,AI-powered automation can assist in which field?,Healthcare,Singing competitions,Cooking competitions,Chess tournaments,Healthcare
391659,"AI, Ethics & Future",Automation,Easy,600,Why do some people worry about automation?,Loss of jobs,Too many holidays,More exercise opportunities,Better sleep,Loss of jobs
391659,"AI, Ethics & Future",Automation,Easy,600,What is a benefit of automation?,Faster completion of repetitive tasks,Increase in manual labor,More paperwork for everyone,Longer working hours,Faster completion of repetitive tasks
