QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
510076,Gaming,Mobile Games,Hard,1200,"In ""Earthbound"", how does one enter ""Master Belch's"" factory?","Enter the password ""Master Belch Rules""","Enter the password ""Fly Honey""","Enter the password ""Mr Saturn Drools""",Wait 3 Minutes,Wait 3 Minutes
510076,Gaming,Mobile Games,Hard,1200,What Pokémon's Base Stat Total does not change when it evolves?,Sneasel,Pikachu,Scyther,Larvesta,Scyther
510076,Gaming,Mobile Games,Hard,1200,"In the SHMUP series, ""Gradius"", what is the name of the antagonist faction you fight against?",Belsar,Bydo,Bacterion,ORN Empire,Bacterion
510076,Gaming,Mobile Games,Hard,1200,"In 2004, which person(s) created ""Roblox""?",James Kolein,David Baszucki and Erik Cassel,Jonas Alto and Sarah Smith,Erik Cassel,David Baszucki and Erik Cassel
510076,Gaming,Mobile Games,Hard,1200,"What is the real name of ""Warhead"" in the Sega Genesis game ""Vectorman""?",Bitmap,Raster,Peacehead,Vectorkid,Raster
510076,Gaming,Mobile Games,Hard,1200,In the National Pokedex what number is Porygon-Z?,474,432,589,376,474
510076,Gaming,Mobile Games,Hard,1200,"In ""Starbound"", according to the asset files, the description of the ""Erchius Ghost"" is the same as which other assets?",Spookit,Pyromantle,Trictus,Petricub,Spookit
510076,Gaming,Mobile Games,Hard,1200,"In ""Pokémon Sun and Moon"", Team Skull took over which town?",Po Town,Tapu Village,Heahea City,Iki Town,Po Town
510076,Gaming,Mobile Games,Hard,1200,"How many trophies are there in ""Super Smash Bros. for Nintendo 3DS""?",1155,685,1360,716,685
510076,Gaming,Mobile Games,Hard,1200,"In Halo 2, how many rounds does the M6C hold in a single magazine?",6,36,12,18,12
