QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
166690,"AI, Ethics & Future",Robotics,Hard,1200,Which term best describes AI-powered robots making autonomous decisions that may conflict with human ethical standards?,Robotic Singularity,Moral Agency,Socio-technical Dissonance,Algorithmic Bias,Socio-technical Dissonance
166690,"AI, Ethics & Future",Robotics,Hard,1200,The EU's 'General Data Protection Regulation' (GDPR) impacts robotics mainly by addressing which concern?,Intellectual property of AI systems,Data privacy in autonomous decision-making,Liability for robotic actions,Energy efficiency standards,Data privacy in autonomous decision-making
166690,"AI, Ethics & Future",Robotics,Hard,1200,Which philosophical approach emphasizes minimizing harm when programming robots for ethical decision-making?,Utilitarianism,Deontology,Virtue Ethics,Existentialism,Utilitarianism
166690,"AI, Ethics & Future",Robotics,Hard,1200,What potential AI risk involves systems developing unintended strategies to achieve programmed objectives?,Goal Misalignment,Reinforcement Catastrophe,Overfitting,Feedback Loops,Goal Misalignment
166690,"AI, Ethics & Future",Robotics,Hard,1200,"Which concept relates to ensuring robots act according to transparent, inspectable rules?",Ethical Alignment,Explainability,Reactive Planning,Autonomous Control,Explainability
166690,"AI, Ethics & Future",Robotics,Hard,1200,What is the principal ethical issue with autonomous weapons?,Resource depletion,Attribution of responsibility,Data storage limitations,Sensor fusion errors,Attribution of responsibility
166690,"AI, Ethics & Future",Robotics,Hard,1200,The 'robot rights' debate involves which central question?,Should robots replace human creativity?,Can robots possess legal personhood?,How fast should robots process data?,Are robots required to recharge autonomously?,Can robots possess legal personhood?
166690,"AI, Ethics & Future",Robotics,Hard,1200,"Which AI principle, proposed by leading AI researchers, focuses on aligning AI goals with human values?",Human Compatibility Principle,Beneficial AI Principle,Machine Autonomy Principle,Value Alignment Principle,Value Alignment Principle
166690,"AI, Ethics & Future",Robotics,Hard,1200,Which concept describes a robot learning behavior by observing humans?,Inverse Reinforcement Learning,Data Mining,Supervised Classification,Swarm Intelligence,Inverse Reinforcement Learning
166690,"AI, Ethics & Future",Robotics,Hard,1200,What does the future concept of 'Technological Unemployment' refer to in robotics?,Robots malfunctioning due to outdated technology,Human workers displaced by automation,Loss of robot autonomy from software bugs,Robots refusing orders from humans,Human workers displaced by automation
