QuizID,Category,Subtopic,Level,DurationSeconds,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer
120799,"AI, Ethics & Future",Future of Work,Medium,900,Which ethical concern is most commonly associated with AI-powered recruitment tools in the workplace?,Data storage costs,Algorithmic bias,Employee turnover rates,Office space allocation,Algorithmic bias
120799,"AI, Ethics & Future",Future of Work,Medium,900,What is meant by 'Explainable AI' in the context of workplace decision-making?,AI that makes decisions without human oversight,AI systems that provide transparent rationale for decisions,AI that requires advanced technical knowledge to operate,AI that is limited to simple tasks,AI systems that provide transparent rationale for decisions
120799,"AI, Ethics & Future",Future of Work,Medium,900,Which principle is MOST important to ensure ethical use of employee data by AI systems?,Data minimization,Profit maximization,Centralized control,Unlimited data sharing,Data minimization
120799,"AI, Ethics & Future",Future of Work,Medium,900,Which job function is LEAST likely to be automated by AI in the near future?,Routine data entry,Creative design,Payroll processing,Inventory tracking,Creative design
120799,"AI, Ethics & Future",Future of Work,Medium,900,The concept of 'AI Augmentation' in the workplace refers to:,Replacing all employees with robots,Combining human skills with AI technologies to enhance productivity,Outsourcing work to remote locations,Reducing digital security measures,Combining human skills with AI technologies to enhance productivity
120799,"AI, Ethics & Future",Future of Work,Medium,900,Which is a potential risk of increased AI adoption in professional settings?,Improvement in collaboration,Creation of new job roles,Job displacement for certain groups,Greater employee engagement,Job displacement for certain groups
120799,"AI, Ethics & Future",Future of Work,Medium,900,"In terms of ethical AI, what does the term 'Fairness' primarily address?",Ensuring decisions are free from discrimination,Speed of automation,Profitability for businesses,Hardware compatibility,Ensuring decisions are free from discrimination
120799,"AI, Ethics & Future",Future of Work,Medium,900,Which policy can organizations adopt to protect employee rights as AI becomes more prevalent?,Mandatory overtime for all staff,Transparent communication about AI use,Elimination of training programs,Restricted access to monitoring tools,Transparent communication about AI use
120799,"AI, Ethics & Future",Future of Work,Medium,900,A major challenge in integrating AI ethics into business strategy is:,Lack of technical infrastructure,Difficulty in defining and monitoring ethical standards,Overabundance of skilled workers,Easy compliance with regulations,Difficulty in defining and monitoring ethical standards
120799,"AI, Ethics & Future",Future of Work,Medium,900,Which regulation focuses on the protection of personal data and affects how AI handles employee information?,General Data Protection Regulation (GDPR),Equal Pay Act,Minimum Wage Law,Occupational Safety and Health Act,General Data Protection Regulation (GDPR)
